"use_intt_id","biz_no","bank_cd","acct_no","trsc_dt","trsc_seq_no","curr_cd","loan_trsc_dv","acct_no_ext","trsc_tm","trsc_amt","loan_trsc_amt","loan_bal","loan_rate","loan_intr_st_dt","loan_intr_en_dt","loan_intr_period","loan_intr_amt","loan_intr_nrml_amt","loan_intr_over_amt","loan_intr_rtrn_amt","note1","note2","reg_dtm","corc_dtm","mnul_wrt_yn","cust_type_cont","cust_brn"
WP2148635102_02,"2148635102","10000088","544222552670","20240628",30.00,KRW,대출금 상환,,,0.00,35700610.00,35700610.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",9.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,39983.00,0.00,0.00,0.00,약정이자,"","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",26.00,KRW,대출금 상환,,,0.00,10984545.00,10984545.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",25.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,17256.00,0.00,0.00,0.00,약정이자,"","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",24.00,KRW,대출금 상환,,,0.00,9740115.00,9740115.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",7.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,26103.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",6.00,KRW,대출금 상환,,,0.00,14734170.00,14734170.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",5.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,59032.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",4.00,KRW,대출금 상환,,,0.00,33320815.00,33320815.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",3.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,28273.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",2.00,KRW,대출금 상환,,,0.00,15958800.00,15958800.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",16.00,KRW,대출금 상환,,,0.00,89993310.00,89993310.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",15.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,83581.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",14.00,KRW,대출금 상환,,,0.00,47176965.00,47176965.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",13.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,40268.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",12.00,KRW,대출금 상환,,,0.00,22729410.00,22729410.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",11.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,195612.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",10.00,KRW,대출금 상환,,,0.00,110412390.00,110412390.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",9.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,23378.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",8.00,KRW,대출금 상환,,,0.00,13195710.00,13195710.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",34.00,KRW,대출금 상환,,,0.00,59431350.00,59431350.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",33.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,9959.00,0.00,0.00,0.00,약정이자,"","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",32.00,KRW,대출금 상환,,,0.00,26220920.00,26220920.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",42.00,KRW,대출금 상환,,,0.00,29008925.00,29008925.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",41.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,56866.00,0.00,0.00,0.00,약정이자,"","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",40.00,KRW,대출금 상환,,,0.00,149710770.00,149710770.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",39.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,45449.00,0.00,0.00,0.00,약정이자,"","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",38.00,KRW,대출금 상환,,,0.00,119653215.00,119653215.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",37.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,85359.00,0.00,0.00,0.00,약정이자,"","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",36.00,KRW,대출금 상환,,,0.00,224721640.00,224721640.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",35.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,22574.00,0.00,0.00,0.00,약정이자,"","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",21.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,23127.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",20.00,KRW,대출금 상환,,,0.00,13053975.00,13053975.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",19.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,10410.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",18.00,KRW,대출금 상환,,,0.00,5876145.00,5876145.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",17.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,159436.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",1.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,134806.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",0.00,KRW,대출금 상환,,,0.00,76090740.00,76090740.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",27.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,47790.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",26.00,KRW,대출금 상환,,,0.00,125816350.00,125816350.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",25.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,7326.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",24.00,KRW,대출금 상환,,,0.00,19288940.00,19288940.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",23.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,24490.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",22.00,KRW,대출금 상환,,,0.00,13823700.00,13823700.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",43.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,11018.00,0.00,0.00,0.00,약정이자,"","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",16.00,KRW,대출금 상환,,,0.00,119225535.00,119225535.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",1.00,KRW,"1",,,0.00,0.00,0.00,4.64,,"20240627",0.00,434572.00,0.00,0.00,0.00,약정이자,"","20240628170757","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",0.00,KRW,대출금 상환,,,0.00,149160220.00,149160220.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170757","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",46.00,KRW,대출금 상환,,,0.00,19264630.00,19264630.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",45.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,3248.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",44.00,KRW,대출금 상환,,,0.00,8553270.00,8553270.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",43.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,24068.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",31.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,13560.00,0.00,0.00,0.00,약정이자,"","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",21.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,31457.00,0.00,0.00,0.00,약정이자,"","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",20.00,KRW,대출금 상환,,,0.00,17756145.00,17756145.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",28.00,KRW,대출금 상환,,,0.00,75706840.00,75706840.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170755","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",17.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,211225.00,0.00,0.00,0.00,약정이자,"","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",47.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,10261.00,0.00,0.00,0.00,약정이자,"","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",46.00,KRW,대출금 상환,,,0.00,27015835.00,27015835.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",45.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,19235.00,0.00,0.00,0.00,약정이자,"","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",44.00,KRW,대출금 상환,,,0.00,50640920.00,50640920.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170754","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",8.00,KRW,대출금 상환,,,0.00,22568480.00,22568480.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",7.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,107873.00,0.00,0.00,0.00,약정이자,"","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",6.00,KRW,대출금 상환,,,0.00,60888960.00,60888960.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170757","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",5.00,KRW,"1",,,0.00,0.00,0.00,4.64,,"20240627",0.00,487135.00,0.00,0.00,0.00,약정이자,"","20240628170757","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",4.00,KRW,대출금 상환,,,0.00,167201760.00,167201760.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170757","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240628",19.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,231793.00,0.00,0.00,0.00,약정이자,"","20240628170756","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",28.00,KRW,대출금 상환,,,0.00,132807455.00,132807455.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240628",29.00,KRW,"1",,,0.00,0.00,0.00,4.63,,"20240627",0.00,50446.00,0.00,0.00,0.00,약정이자,"","20240628170048","0240704212004",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",8.00,KRW,실행,,,0.00,37654045.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",4.00,KRW,실행,,,0.00,224721640.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171455","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",1.00,KRW,실행,,,0.00,35700610.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171455","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",2.00,KRW,실행,,,0.00,26220920.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171455","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",3.00,KRW,실행,,,0.00,59431350.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171455","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",5.00,KRW,실행,,,0.00,119653215.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171455","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",6.00,KRW,실행,,,0.00,149710770.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171454","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",7.00,KRW,실행,,,0.00,29008925.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171454","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",0.00,KRW,실행,,,0.00,19288940.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",10.00,KRW,실행,,,0.00,8553270.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",1.00,KRW,실행,,,0.00,125816350.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",2.00,KRW,실행,,,0.00,132807455.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",3.00,KRW,실행,,,0.00,98170490.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",4.00,KRW,실행,,,0.00,19061130.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",5.00,KRW,실행,,,0.00,37881525.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",6.00,KRW,실행,,,0.00,15485195.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",7.00,KRW,실행,,,0.00,12293270.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",8.00,KRW,실행,,,0.00,50640920.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171454","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",11.00,KRW,실행,,,0.00,19264630.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",9.00,KRW,실행,,,0.00,27015835.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171454","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222535393","20240625",9.00,KRW,실행,,,0.00,63364620.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240628170048","0240701192001",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240625",0.00,KRW,실행,,,0.00,75706840.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240625171455","0240701192001",N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20240620",0.00,KRW,이자수입,,,640723.00,0.00,80000000.00,6.38,,"20240619",0.00,640723.00,0.00,0.00,0.00,"","","20240620074022","0240626212006",N,,
WP2148635102_02,"2148635102","10000003","1742223315422368","20240617",0.00,KRW,이자수입,,,3803346.00,0.00,1000000000.00,4.43,,"20240614",0.00,3803346.00,0.00,0.00,0.00,"","","20240617081729","0240623212004",N,,
WP2148635102_02,"2148635102","10000003","1742223315422326","20240617",0.00,KRW,이자수입,,,27646748.00,0.00,7000000000.00,4.66,,"20240614",0.00,27646748.00,0.00,0.00,0.00,"","","20240617081728","0240623212004",N,,
WP2148635102_02,"2148635102","10000003","1742224295322253","20240617",0.00,KRW,원금상환,,,42721544.00,42721544.00,80000000.00,6.38,,"20240616",0.00,0.00,0.00,0.00,0.00,"","","20240617123712","0240623212004",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240614",9.00,KRW,실행,,,0.00,9740115.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240614155635","0240620212009",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240614",10.00,KRW,실행,,,0.00,10984545.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240614155635","0240620212009",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240614",8.00,KRW,실행,,,0.00,35066790.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240614155635","0240620212009",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240614",7.00,KRW,실행,,,0.00,17756145.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240614155635","0240620212009",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240614",6.00,KRW,실행,,,0.00,130834880.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240614155635","0240620212009",N,,
WP2148635102_02,"2148635102","10000088","544222552670","20240614",4.00,KRW,실행,,,0.00,181096245.00,0.00,0.00,,"",0.00,0.00,0.00,0.00,0.00,"","","20240614155635","0240620212009",N,,
